,Date,Evaporation (mm),Sunshine (hours),9am Temperature (C),9am relative humidity (%),3pm wind speed (km/h),3pm MSL pressure (hPa),avg_demand
141,23/07/2021,0.03658536585365854,0.10948905109489052,0.1933085501858736,0.726027397260274,0.35135135135135137,0.2237196765498659,6004.615208333333
142,24/07/2021,0.08536585365853659,0.24817518248175185,0.24163568773234204,0.6986301369863013,0.5135135135135136,0.0,5217.39125
143,25/07/2021,0.21951219512195125,0.5255474452554745,0.18959107806691453,0.4520547945205479,0.35135135135135137,0.2560646900269532,5217.106250000001
144,26/07/2021,0.06097560975609757,0.21167883211678834,0.34944237918215615,0.6575342465753424,0.5405405405405406,0.3881401617250688,5480.1812500000015
145,28/07/2021,0.3292682926829269,0.34306569343065696,0.4200743494423792,0.5890410958904109,0.2972972972972973,0.08355795148247935,5329.234791666666
146,29/07/2021,0.20731707317073172,0.5693430656934307,0.21189591078066913,0.547945205479452,0.4594594594594595,0.49056603773584584,5535.422916666666
147,31/07/2021,0.426829268292683,0.4598540145985402,0.3754646840148699,0.3698630136986301,0.5945945945945946,0.18059299191374478,4611.282083333333
148,2/08/2021,0.17073170731707318,0.6642335766423358,0.26765799256505574,0.547945205479452,0.6486486486486487,0.436657681940698,5250.344791666666
149,3/08/2021,0.1585365853658537,0.29927007299270075,0.2825278810408922,0.6849315068493151,0.40540540540540543,0.33423180592992097,5532.3983333333335
150,5/08/2021,0.09756097560975611,0.28467153284671537,0.32713754646840154,0.726027397260274,0.40540540540540543,0.6684636118598384,5333.057083333335
151,6/08/2021,0.13414634146341467,0.043795620437956206,0.3382899628252788,0.6438356164383563,0.35135135135135137,0.7493261455525584,5422.447916666665
152,8/08/2021,0.07317073170731708,0.4014598540145986,0.15613382899628256,1.0,0.16216216216216217,0.9164420485175171,4804.170833333334
153,9/08/2021,0.17073170731707318,0.19708029197080296,0.22676579925650556,0.7534246575342467,0.5135135135135136,0.75471698113207,5396.763958333334
154,10/08/2021,0.14634146341463417,0.5912408759124088,0.34944237918215615,0.6849315068493151,0.6486486486486487,0.6091644204851718,4906.517083333333
155,11/08/2021,0.426829268292683,0.26277372262773724,0.4237918215613383,0.27397260273972596,0.4594594594594595,0.39083557951482106,5126.830833333334
156,12/08/2021,0.26829268292682934,0.34306569343065696,0.2825278810408922,0.6027397260273972,0.35135135135135137,0.7816711590296457,5249.4575
157,13/08/2021,0.07317073170731708,0.7372262773722629,0.32713754646840154,0.6301369863013699,0.24324324324324326,0.8032345013477027,5091.876875000001
158,14/08/2021,0.20731707317073172,0.5693430656934307,0.2936802973977696,0.6986301369863013,0.35135135135135137,0.8032345013477027,4670.431666666667
159,15/08/2021,0.1829268292682927,0.6642335766423358,0.3382899628252788,0.49315068493150677,0.5945945945945946,0.644204851752022,4180.851458333335
160,17/08/2021,0.12195121951219513,0.24087591240875914,0.2973977695167287,0.821917808219178,0.40540540540540543,0.7951482479784318,5414.184375000001
161,18/08/2021,0.10975609756097562,0.13138686131386862,0.275092936802974,0.7534246575342467,0.35135135135135137,0.7169811320754675,5428.468750000003
162,19/08/2021,0.1585365853658537,0.6058394160583943,0.3197026022304833,0.6164383561643836,0.4594594594594595,0.6469002695417743,5033.845416666666
163,20/08/2021,0.21951219512195125,0.23357664233576647,0.30855018587360594,0.726027397260274,0.7567567567567568,0.4528301886792434,5236.631875
164,22/08/2021,0.24390243902439027,0.7737226277372263,0.43122676579925645,0.4794520547945205,1.0,0.3369272237196732,3945.144791666666
165,23/08/2021,0.426829268292683,0.3941605839416059,0.3048327137546468,0.547945205479452,0.24324324324324326,0.45552560646900275,4997.148958333333
166,24/08/2021,0.24390243902439027,0.4525547445255475,0.28996282527881045,0.35616438356164387,0.4594594594594595,0.7088948787061966,5230.835416666666
167,25/08/2021,0.07317073170731708,0.3941605839416059,0.3382899628252788,0.6301369863013699,0.4594594594594595,0.7142857142857117,5263.187916666667
168,26/08/2021,0.14634146341463417,0.07299270072992702,0.23048327137546468,0.7534246575342467,0.35135135135135137,0.67385444743935,5626.953125
169,27/08/2021,0.07317073170731708,0.2773722627737226,0.1747211895910781,0.8356164383561644,0.1891891891891892,0.5956873315363858,5590.014583333334
170,28/08/2021,0.09756097560975611,0.7007299270072993,0.22676579925650556,0.726027397260274,0.6486486486486487,0.49056603773584584,4345.672291666667
171,29/08/2021,0.39024390243902446,0.31386861313868614,0.2825278810408922,0.7123287671232876,0.16216216216216217,0.4070080862533665,4679.964583333333
172,31/08/2021,0.3536585365853659,0.26277372262773724,0.39033457249070636,0.35616438356164387,0.8108108108108109,0.45552560646900275,4721.395625
173,2/09/2021,0.4634146341463415,0.7883211678832118,0.6988847583643123,0.0958904109589041,0.7567567567567568,0.4932614555256052,4100.317916666668
174,3/09/2021,0.7317073170731708,0.18248175182481755,0.6951672862453532,0.2602739726027397,0.24324324324324326,0.45552560646900275,4756.289791666667
175,4/09/2021,0.26829268292682934,0.29927007299270075,0.3234200743494424,0.821917808219178,0.4594594594594595,0.6334231805929882,4394.166249999999
176,6/09/2021,0.10975609756097562,0.759124087591241,0.33085501858736066,0.547945205479452,0.24324324324324326,0.9380053908355741,4615.818333333334
177,7/09/2021,0.19512195121951223,0.3576642335766424,0.37174721189591076,0.6301369863013699,0.40540540540540543,0.9460916442048521,4918.957916666666
178,9/09/2021,0.3170731707317074,0.6204379562043796,0.43122676579925645,0.4246575342465753,0.5405405405405406,0.5633423180592985,4308.363541666667
179,10/09/2021,0.37804878048780494,0.21167883211678834,0.3828996282527881,0.4794520547945205,0.35135135135135137,0.644204851752022,4746.546875
180,12/09/2021,0.3170731707317074,0.5328467153284672,0.34944237918215615,0.32876712328767116,0.2972972972972973,0.27762803234501376,4225.135416666665
181,13/09/2021,0.21951219512195125,0.6642335766423358,0.3420074349442379,0.5890410958904109,0.5135135135135136,0.7035040431266815,4911.83875
182,15/09/2021,0.1829268292682927,0.7883211678832118,0.28624535315985133,0.5753424657534247,0.4594594594594595,0.7870619946091608,4928.832708333333
183,16/09/2021,0.20731707317073172,0.6642335766423358,0.2453531598513011,0.6164383561643836,0.24324324324324326,0.6819407008086245,4893.039999999998
184,17/09/2021,0.21951219512195125,0.4233576642335767,0.4795539033457249,0.3150684931506849,0.6486486486486487,0.34770889487870704,4539.504375
185,18/09/2021,0.3292682926829269,0.6788321167883213,0.41263940520446096,0.3150684931506849,0.5135135135135136,0.5040431266846355,4075.62875
186,20/09/2021,0.34146341463414637,0.48175182481751827,0.34944237918215615,0.32876712328767116,0.4594594594594595,0.4420485175202167,4890.0860416666665
